target_id,target_name,latitude_deg,longitude_deg,priority,release_step,deadline_step,duration,required_mode,required_resolution_m,required_swath_km,min_sun_elevation_deg,energy_cost,original_data_mb,compression_ratio,cooperation_mode,required_observers,max_coordination_gap_steps
train_002670,Train-Target-002670,-29.29086346,-129.63644131,8,45,186,1,optical,2.0411,64.2949,8.0,8.2086,30.9642,0.380533,single,1,120
train_003043,Train-Target-003043,-15.91254559,61.44446298,5,79,129,1,optical,8.3264,31.4163,8.0,4.8783,42.2111,0.222157,single,1,120
train_001292,Train-Target-001292,58.29798350,101.65672473,4,83,180,1,sar,12.9127,55.5052,-90.0,4.6703,25.6864,0.253624,single,1,120
train_002250,Train-Target-002250,1.79167715,-78.14460516,6,59,105,1,sar,18.6624,65.7797,-90.0,4.9256,85.2064,0.392368,single,1,120
train_003055,Train-Target-003055,17.47694893,139.06786665,6,70,156,1,optical,3.9434,22.8908,8.0,4.7697,55.2056,0.279137,single,1,120
train_000331,Train-Target-000331,-6.96324804,77.80438066,3,44,187,1,optical,6.8662,20.7167,8.0,5.4753,77.3997,0.262033,simultaneous,2,120
train_001599,Train-Target-001599,-46.94729723,152.98749723,5,114,234,1,sar,13.3270,80.3226,-90.0,5.3385,28.2624,0.347576,single,1,120
train_001396,Train-Target-001396,-52.54417203,171.73933570,9,3,55,1,optical,4.7210,61.7091,8.0,8.3018,76.9206,0.364907,single,1,120
train_000285,Train-Target-000285,33.59813831,115.32490463,10,97,218,1,sar,16.3848,44.0123,-90.0,6.9092,21.1545,0.396891,single,1,120
train_002978,Train-Target-002978,23.13656833,81.45849232,10,48,189,1,optical,7.8579,26.4576,8.0,5.8371,89.6031,0.441860,simultaneous,2,120
train_001745,Train-Target-001745,-34.42644349,6.89279913,2,1,72,1,infrared,20.6802,128.7656,-90.0,7.3698,79.4654,0.183651,single,1,120
train_001103,Train-Target-001103,46.20489143,-75.50789196,9,116,207,1,optical,9.9847,57.3243,8.0,6.3284,22.1291,0.190282,sequential,2,120
train_002925,Train-Target-002925,-60.96237364,153.44083880,9,91,138,1,optical,2.0787,48.0711,8.0,6.7866,66.0663,0.431929,single,1,120
train_000744,Train-Target-000744,38.42363216,157.43573295,2,113,232,1,sar,16.0358,80.1084,-90.0,5.3719,62.0268,0.260041,simultaneous,2,120
train_001652,Train-Target-001652,-2.90710667,-8.11983398,3,123,220,1,optical,8.0106,37.5798,8.0,8.1742,66.3303,0.391198,single,1,120
train_001246,Train-Target-001246,18.49382715,-147.14319636,6,14,165,1,sar,8.8672,102.0482,-90.0,7.3207,36.4062,0.200878,sequential,2,120
train_002557,Train-Target-002557,2.55667159,136.87358512,6,168,235,1,infrared,25.7061,133.0872,-90.0,7.6326,49.5889,0.311894,single,1,120
train_000528,Train-Target-000528,-48.21323495,46.72868326,6,46,152,1,optical,6.9345,28.3136,8.0,4.9154,22.8069,0.401897,single,1,120
train_002524,Train-Target-002524,-9.49872540,-26.87504125,7,76,195,1,sar,16.5491,56.3816,-90.0,7.3060,66.7894,0.260193,single,1,120
train_001725,Train-Target-001725,62.99811165,22.69776222,1,47,141,1,optical,6.8633,34.1949,8.0,7.8904,47.0985,0.357105,single,1,120
train_000972,Train-Target-000972,36.55732405,-164.87540572,8,46,120,1,optical,3.3076,30.1108,8.0,5.4914,69.4260,0.324856,simultaneous,2,120
train_001987,Train-Target-001987,17.04467938,-167.74867901,10,21,159,1,optical,2.8740,42.5668,8.0,6.5648,70.1920,0.251436,single,1,120
train_002497,Train-Target-002497,4.55649740,-148.59577857,6,4,109,1,optical,7.8129,45.4510,8.0,5.3014,56.7079,0.248374,single,1,120
train_002150,Train-Target-002150,0.42879314,-71.18063569,10,64,212,1,sar,15.0137,94.5215,-90.0,6.3552,78.5957,0.338481,single,1,120
train_001182,Train-Target-001182,-48.62360649,-5.69054390,2,73,150,1,optical,8.2253,44.6773,8.0,7.1205,60.8046,0.328406,single,1,120
train_001626,Train-Target-001626,-34.60563610,67.44494719,7,20,63,1,optical,9.1236,20.7891,8.0,5.6427,62.7039,0.249141,single,1,120
train_001061,Train-Target-001061,-11.20571029,151.63384808,9,89,228,1,sar,9.1398,106.7440,-90.0,6.3740,42.0059,0.301834,single,1,120
train_001646,Train-Target-001646,68.58658193,-142.51785713,2,45,185,1,sar,12.9838,101.6369,-90.0,7.5487,28.9257,0.443661,single,1,120
train_001415,Train-Target-001415,-0.78491212,106.54831964,5,53,209,1,optical,8.9432,47.2972,8.0,5.7298,79.6721,0.268884,single,1,120
train_000582,Train-Target-000582,59.81784987,-41.77949541,4,87,211,1,optical,6.9060,54.3486,8.0,5.0691,77.9218,0.241584,single,1,120
train_002813,Train-Target-002813,24.62540708,15.65431451,3,133,196,1,optical,6.9668,41.7904,8.0,4.8784,35.7820,0.333514,sequential,2,120
train_000022,Train-Target-000022,-68.06693345,-27.95230601,4,123,196,1,optical,7.0314,56.8425,8.0,5.4923,77.6994,0.436349,single,1,120
train_000109,Train-Target-000109,-77.28496709,155.71961092,5,122,211,1,sar,9.0262,37.3237,-90.0,7.2549,21.0569,0.284042,single,1,120
train_000276,Train-Target-000276,3.97914515,-40.01147340,10,48,202,1,optical,7.4611,54.2976,8.0,8.1236,71.1447,0.247247,sequential,2,120
train_000901,Train-Target-000901,-5.71162213,-130.03618782,7,57,136,1,optical,2.3009,49.6190,8.0,7.6205,82.0389,0.287678,single,1,120
train_003008,Train-Target-003008,-4.83599001,-52.02893213,7,67,135,1,sar,12.3537,96.2741,-90.0,5.6241,79.9035,0.433334,single,1,120
train_000812,Train-Target-000812,-65.11720996,-12.05716799,4,18,70,1,optical,8.8483,36.8206,8.0,7.4917,65.4331,0.259292,sequential,2,120
train_001524,Train-Target-001524,68.30384025,-16.50670802,1,145,206,1,optical,9.6363,18.1055,8.0,7.2538,64.3722,0.281736,simultaneous,2,120
train_002892,Train-Target-002892,-73.99323198,-110.83727036,4,43,106,1,optical,5.6363,57.0633,8.0,4.5966,40.5139,0.291632,single,1,120
train_002054,Train-Target-002054,-74.04979013,-153.74169851,7,34,171,1,optical,3.6817,50.3528,8.0,5.9418,49.3463,0.401808,sequential,2,120
train_001846,Train-Target-001846,-75.95607618,-121.76913709,7,75,178,1,optical,9.8787,17.8940,8.0,6.1744,31.0147,0.323766,sequential,2,120
train_002453,Train-Target-002453,-2.58014284,138.68106833,7,66,205,1,optical,4.0105,38.9605,8.0,4.9518,88.0958,0.190313,single,1,120
train_001869,Train-Target-001869,26.33609235,101.01285343,8,25,159,1,sar,18.8697,63.5977,-90.0,7.8925,85.5396,0.338421,single,1,120
train_000912,Train-Target-000912,-11.36743583,37.63144340,6,30,100,1,sar,14.3917,91.0192,-90.0,5.4033,72.7176,0.266072,single,1,120
train_001299,Train-Target-001299,37.85402369,-39.64788696,10,74,114,1,optical,2.7815,57.0183,8.0,4.7013,68.7077,0.447723,sequential,2,120
train_000680,Train-Target-000680,42.44378696,15.16932775,8,131,188,1,optical,2.7216,51.8781,8.0,5.9495,52.1191,0.201279,sequential,2,120
train_002468,Train-Target-002468,-23.96582178,-166.75149271,2,80,216,1,optical,8.2504,64.4630,8.0,5.6367,86.6410,0.430648,single,1,120
train_001860,Train-Target-001860,5.41105579,-154.59597175,9,165,226,1,sar,14.5671,101.8144,-90.0,8.0026,58.0222,0.369817,sequential,2,120
train_003035,Train-Target-003035,-26.12356495,53.18536039,2,96,222,1,optical,7.9102,43.2905,8.0,6.4213,46.4768,0.197628,sequential,2,120
train_000772,Train-Target-000772,16.79872253,-152.87597360,2,128,235,1,sar,20.9145,75.5045,-90.0,5.4477,82.2082,0.198360,simultaneous,2,120
train_002266,Train-Target-002266,3.13727154,-0.87800483,6,67,215,1,optical,6.1845,50.4450,8.0,7.4771,35.2401,0.418106,single,1,120
train_000151,Train-Target-000151,-0.66762694,-178.87264281,5,40,189,1,sar,10.7621,75.6588,-90.0,4.5750,49.6320,0.257935,single,1,120
train_001787,Train-Target-001787,-8.33293227,-56.31595002,4,119,200,1,infrared,39.6713,52.9068,-90.0,4.6762,76.8069,0.442119,single,1,120
train_002913,Train-Target-002913,54.63639977,160.69250118,3,18,158,1,optical,3.8165,38.5599,8.0,4.9588,42.2441,0.192437,single,1,120
train_000642,Train-Target-000642,-27.68614828,-121.11494877,3,13,102,1,sar,16.1031,49.6413,-90.0,6.5357,27.8704,0.325469,simultaneous,2,120
train_002979,Train-Target-002979,-48.54138141,-11.46086427,1,124,190,1,optical,9.5445,17.9159,8.0,4.7460,70.0590,0.442553,single,1,120
train_002262,Train-Target-002262,-13.39670563,-42.99658972,9,87,234,1,optical,2.5385,31.1141,8.0,6.5260,55.6076,0.375956,single,1,120
train_000282,Train-Target-000282,19.36135973,-53.23458225,2,81,178,1,sar,12.2248,31.5973,-90.0,7.3800,46.3348,0.249744,sequential,2,120
train_002177,Train-Target-002177,52.33416487,64.52724242,4,64,211,1,optical,7.2923,11.9259,8.0,6.1587,55.0967,0.275215,single,1,120
train_000106,Train-Target-000106,71.58500161,-31.83024175,4,64,116,1,optical,6.5518,26.5743,8.0,4.7801,43.0413,0.332694,single,1,120
train_000742,Train-Target-000742,-33.86838329,49.35315189,2,8,140,1,sar,20.4314,43.2548,-90.0,7.7949,34.0607,0.419486,simultaneous,2,120
train_002328,Train-Target-002328,17.68404263,21.25029068,6,55,204,1,infrared,30.4492,65.4793,-90.0,4.7051,69.4612,0.210184,single,1,120
train_001389,Train-Target-001389,24.24927173,-56.77726323,4,42,103,1,sar,18.9624,106.1153,-90.0,7.9730,45.5439,0.422695,sequential,2,120
train_002085,Train-Target-002085,32.83164198,-95.51520923,5,66,131,1,optical,4.6270,36.1810,8.0,4.8885,28.1297,0.386054,single,1,120
train_000094,Train-Target-000094,-12.25731824,40.62214102,8,75,195,1,sar,21.9803,67.9757,-90.0,4.7878,58.9671,0.411084,sequential,2,120
train_000652,Train-Target-000652,59.66689120,118.12048730,8,131,174,1,optical,2.4413,15.5223,8.0,6.3376,69.4929,0.351396,simultaneous,2,120
train_002484,Train-Target-002484,78.05391852,-162.75401202,8,53,170,1,sar,12.0473,100.4598,-90.0,5.8770,30.0142,0.316658,single,1,120
train_000297,Train-Target-000297,14.96977360,-36.57287217,6,25,108,1,infrared,29.1952,126.6686,-90.0,8.3695,36.9688,0.217615,single,1,120
train_002644,Train-Target-002644,16.55458425,-52.02342285,8,27,159,1,sar,11.9540,62.1596,-90.0,7.1370,47.7045,0.367354,single,1,120
train_001643,Train-Target-001643,7.40633036,14.88604836,7,17,88,1,optical,3.2458,57.1259,8.0,6.7960,48.8303,0.185170,single,1,120
train_002992,Train-Target-002992,-73.14533270,175.18543267,7,133,180,1,sar,14.6794,103.5252,-90.0,5.5270,34.3493,0.433897,single,1,120
train_002308,Train-Target-002308,45.34388750,31.63032277,5,3,91,1,optical,3.7475,50.8715,8.0,4.9749,71.8576,0.203391,single,1,120
train_002268,Train-Target-002268,14.03421516,23.62236701,1,123,194,1,optical,8.9719,51.1635,8.0,6.1709,68.3875,0.409985,sequential,2,120
train_002323,Train-Target-002323,-31.89624618,128.66445699,8,66,216,1,optical,5.2909,63.0591,8.0,7.7319,48.4193,0.231577,single,1,120
train_002069,Train-Target-002069,-62.84479397,29.26859134,9,60,198,1,optical,7.9266,11.8217,8.0,7.0389,81.3498,0.186054,single,1,120
train_001556,Train-Target-001556,62.08472436,148.85272400,8,21,163,1,infrared,24.0987,135.6671,-90.0,4.9016,58.3756,0.338715,sequential,2,120
train_001634,Train-Target-001634,-23.76378178,42.44044607,7,4,140,1,optical,6.2551,13.5319,8.0,7.2384,63.7816,0.234851,single,1,120
train_001480,Train-Target-001480,-50.67036766,112.54265865,10,47,197,1,optical,5.6312,49.3627,8.0,6.3500,44.0472,0.287103,single,1,120
train_000298,Train-Target-000298,-24.34792836,72.10207191,2,82,162,1,sar,10.6501,43.5444,-90.0,6.4711,81.8638,0.243143,sequential,2,120
train_000399,Train-Target-000399,-8.34350478,126.41874575,3,66,137,1,optical,9.6494,20.9366,8.0,6.7301,28.7187,0.204961,sequential,2,120
train_002713,Train-Target-002713,-11.17695488,-139.04539971,10,151,222,1,infrared,22.0749,135.1030,-90.0,7.0725,42.4851,0.384290,single,1,120
train_000510,Train-Target-000510,-17.13936880,-1.51152540,7,76,185,1,optical,7.8208,48.3185,8.0,8.1464,36.6229,0.440419,single,1,120
train_002845,Train-Target-002845,50.64297650,-179.58015746,5,134,185,1,optical,7.2613,53.8588,8.0,5.3464,79.7982,0.332784,single,1,120
train_002639,Train-Target-002639,-52.37534752,-137.44255470,9,17,76,1,infrared,22.9169,137.2371,-90.0,7.1612,54.9563,0.418938,single,1,120
train_002265,Train-Target-002265,32.03945672,-114.40239012,5,66,125,1,sar,17.5807,83.9193,-90.0,5.7050,58.3976,0.335136,simultaneous,2,120
train_001338,Train-Target-001338,1.36299670,-132.95581745,5,27,104,1,optical,5.9224,63.9075,8.0,4.9739,65.9916,0.292840,single,1,120
train_000500,Train-Target-000500,-49.71586975,23.95725549,1,116,227,1,optical,9.1655,42.9683,8.0,7.3268,44.1685,0.300457,single,1,120
train_001680,Train-Target-001680,-5.66335637,107.83235887,3,103,161,1,optical,6.1197,60.4343,8.0,5.3557,20.2160,0.246810,single,1,120
train_001760,Train-Target-001760,-10.61565690,-110.67257159,5,99,236,1,optical,7.8669,10.5462,8.0,5.8254,81.7944,0.209661,single,1,120
train_001802,Train-Target-001802,-68.73171854,58.35474077,8,37,148,1,optical,2.8590,62.8035,8.0,7.5798,53.3316,0.426846,single,1,120
train_001950,Train-Target-001950,-27.59243127,-144.21774307,10,168,233,1,optical,2.1410,60.9356,8.0,7.4972,27.8259,0.202508,single,1,120
train_000202,Train-Target-000202,47.90736767,84.79217529,7,65,207,1,optical,2.8790,36.1426,8.0,7.6540,31.6086,0.443431,sequential,2,120
train_002543,Train-Target-002543,-5.09078707,144.62359053,1,86,211,1,optical,8.8692,34.8032,8.0,5.0723,52.1305,0.376073,single,1,120
train_002394,Train-Target-002394,74.13627959,-102.76330481,4,119,176,1,optical,5.1360,24.6915,8.0,4.8694,83.1380,0.310642,single,1,120
train_001569,Train-Target-001569,-24.64804386,-20.74301753,9,136,218,1,sar,8.1939,48.0350,-90.0,5.9781,66.2988,0.239660,single,1,120
train_002134,Train-Target-002134,-36.16767335,41.58449836,8,119,178,1,infrared,37.2104,52.4020,-90.0,7.2320,40.8488,0.424624,single,1,120
train_001768,Train-Target-001768,-0.60535853,-81.70875191,10,4,148,1,optical,9.8216,49.6787,8.0,5.2114,35.9922,0.321888,single,1,120
train_001436,Train-Target-001436,28.71736899,157.96201523,6,135,202,1,optical,9.9680,35.5628,8.0,7.7657,69.9142,0.394220,sequential,2,120
train_000145,Train-Target-000145,-73.94021470,-103.15867788,9,47,120,1,sar,14.6972,48.7901,-90.0,5.8451,87.8949,0.350776,single,1,120
train_002675,Train-Target-002675,11.98866844,-84.84554292,2,36,141,1,optical,3.3823,17.2750,8.0,5.9398,75.5344,0.259807,sequential,2,120
train_000460,Train-Target-000460,-43.88731349,-149.10873181,7,14,65,1,sar,14.0462,49.9879,-90.0,5.0882,82.2605,0.187939,single,1,120
train_001887,Train-Target-001887,13.37398400,105.79881328,8,14,94,1,optical,9.8260,29.3234,8.0,6.9245,71.2788,0.325405,sequential,2,120
train_000048,Train-Target-000048,39.81469470,-4.47888745,3,157,205,1,sar,20.8800,90.4696,-90.0,4.9553,62.8621,0.408047,single,1,120
train_000969,Train-Target-000969,-34.63213737,96.78679115,7,29,152,1,optical,8.2985,47.5952,8.0,8.1437,33.8266,0.266250,single,1,120
train_002582,Train-Target-002582,41.99131053,23.22499481,6,5,158,1,optical,6.4896,20.1569,8.0,7.1129,72.8161,0.264080,sequential,2,120
train_002874,Train-Target-002874,-28.48740071,27.17643698,8,45,113,1,optical,2.2106,39.4632,8.0,5.8518,75.9004,0.248630,single,1,120
train_002901,Train-Target-002901,68.37613736,-160.39310279,3,30,169,1,infrared,22.8541,67.3486,-90.0,7.8486,27.7948,0.416010,single,1,120
train_000330,Train-Target-000330,-1.79274853,-143.54274061,6,115,185,1,optical,3.4734,34.4780,8.0,7.7419,49.8743,0.182105,single,1,120
train_000502,Train-Target-000502,-51.10742064,127.73970212,1,61,166,1,optical,9.2398,36.4243,8.0,4.9985,33.1274,0.195676,single,1,120
train_002094,Train-Target-002094,-3.96934549,-107.48727081,6,79,183,1,optical,7.4763,23.6345,8.0,8.2910,35.3137,0.264142,single,1,120
train_001142,Train-Target-001142,-8.10888017,70.56637120,8,8,88,1,sar,10.0047,108.3087,-90.0,7.8511,59.7324,0.311449,single,1,120
train_001731,Train-Target-001731,-54.92837590,162.69720522,10,125,219,1,optical,3.8143,36.2243,8.0,7.6958,89.4666,0.425134,sequential,2,120
train_002466,Train-Target-002466,6.80971987,169.05764653,3,64,164,1,infrared,34.0952,51.2829,-90.0,6.2771,53.0763,0.390223,single,1,120
train_000976,Train-Target-000976,-6.56189585,67.13814803,10,161,219,1,sar,14.4322,33.0619,-90.0,8.2232,20.4273,0.428354,single,1,120
train_002975,Train-Target-002975,-71.21291100,-91.37094479,10,173,227,1,sar,18.7695,25.5205,-90.0,6.9315,73.0656,0.226318,sequential,2,120
train_000037,Train-Target-000037,23.22465474,16.11133533,4,38,170,1,optical,7.4843,50.8347,8.0,5.6926,24.5166,0.329723,single,1,120
train_000335,Train-Target-000335,-82.12857455,-67.92865398,6,8,141,1,optical,3.8599,10.5187,8.0,6.4951,77.4498,0.319751,single,1,120
train_002135,Train-Target-002135,-58.50187081,-159.87404092,1,24,156,1,optical,5.9831,47.6687,8.0,4.9395,84.8910,0.402842,single,1,120
train_002547,Train-Target-002547,15.30034753,157.18980598,2,48,94,1,infrared,36.5901,138.6428,-90.0,4.9097,78.7217,0.245039,single,1,120
train_002064,Train-Target-002064,-0.42749111,89.72720993,4,9,51,1,optical,6.6066,21.1793,8.0,6.2899,83.3425,0.384877,single,1,120
train_002697,Train-Target-002697,-0.25805911,54.98282542,1,85,183,1,optical,4.5135,64.1307,8.0,6.7282,82.2767,0.243061,single,1,120
train_002080,Train-Target-002080,-42.39064288,-167.25517750,7,98,221,1,optical,4.3964,19.8813,8.0,8.1215,39.4489,0.443086,single,1,120
train_003013,Train-Target-003013,-0.64254807,-73.86999946,3,65,211,1,optical,8.6973,19.2166,8.0,7.7454,54.4585,0.258011,sequential,2,120
train_001712,Train-Target-001712,-12.47973919,146.96286197,3,104,188,1,sar,17.2082,59.8995,-90.0,5.8090,87.2284,0.224062,sequential,2,120
train_002916,Train-Target-002916,21.34461434,-162.49074871,6,15,158,1,optical,8.5816,62.2911,8.0,6.4271,30.2916,0.315196,single,1,120
train_002211,Train-Target-002211,-19.84337653,-119.06828150,4,110,177,1,optical,2.0496,62.8845,8.0,4.6965,24.5510,0.217365,single,1,120
train_001884,Train-Target-001884,-40.43349100,-127.04878576,5,62,124,1,optical,2.6706,34.8831,8.0,7.7974,83.7738,0.259592,simultaneous,2,120
train_002545,Train-Target-002545,50.64933941,152.71403652,2,16,138,1,optical,5.7980,37.9545,8.0,6.3245,82.5814,0.381259,sequential,2,120
train_000395,Train-Target-000395,40.29146395,-176.65049145,4,40,182,1,optical,8.4272,62.0952,8.0,7.0957,78.9409,0.270204,single,1,120
train_000766,Train-Target-000766,60.21595967,-16.87900328,4,66,112,1,optical,8.1387,52.7677,8.0,5.2440,89.9127,0.367891,single,1,120
train_002474,Train-Target-002474,-55.84385542,-13.50684172,10,156,216,1,sar,13.5836,81.6936,-90.0,7.6846,24.6470,0.319610,single,1,120
train_001385,Train-Target-001385,-1.62414538,39.41861705,5,83,179,1,sar,19.3629,91.5193,-90.0,7.3098,79.9167,0.227604,simultaneous,2,120
train_002477,Train-Target-002477,50.31084914,-39.43594906,1,82,187,1,optical,4.9603,12.0228,8.0,5.1134,22.5350,0.344040,single,1,120
train_002365,Train-Target-002365,-27.37093243,-79.73644270,10,23,120,1,optical,3.8326,55.9063,8.0,6.7951,27.0329,0.428709,single,1,120
train_000749,Train-Target-000749,-4.46224933,-53.88776296,9,34,123,1,optical,9.0657,58.4265,8.0,7.4378,77.2412,0.220581,sequential,2,120
train_000223,Train-Target-000223,-11.65662739,146.99070395,7,6,154,1,optical,9.6831,39.2093,8.0,5.1913,24.9000,0.248538,single,1,120
train_002583,Train-Target-002583,-24.87915618,120.14870105,7,43,110,1,infrared,28.9614,122.1918,-90.0,7.6675,79.3161,0.441243,simultaneous,2,120
train_001128,Train-Target-001128,20.58715961,155.91582106,5,57,200,1,sar,9.9806,102.5455,-90.0,4.7779,41.7286,0.382657,single,1,120
train_002383,Train-Target-002383,-77.94542367,-92.39829115,6,6,124,1,optical,6.1088,21.2401,8.0,7.8640,29.7284,0.259674,single,1,120
train_001039,Train-Target-001039,-41.86283591,-98.28158337,7,9,53,1,sar,9.8737,84.8845,-90.0,7.1017,30.8422,0.435957,sequential,2,120
train_000322,Train-Target-000322,-24.66848116,-51.10328314,7,138,199,1,optical,7.8522,44.1103,8.0,6.6908,45.2289,0.236000,single,1,120
train_002792,Train-Target-002792,-0.58543913,147.92057588,6,21,157,1,optical,8.3681,19.2233,8.0,6.0238,26.7195,0.312737,single,1,120
train_001729,Train-Target-001729,33.34436213,-28.33903775,5,90,213,1,optical,5.6383,14.7042,8.0,5.5984,71.9197,0.368507,single,1,120
train_000880,Train-Target-000880,-24.73759396,0.19332326,9,88,140,1,optical,5.8688,46.9844,8.0,5.3839,20.1877,0.280512,single,1,120
train_000498,Train-Target-000498,59.43741848,35.70014470,10,41,200,1,sar,19.2477,85.1626,-90.0,7.9262,80.9608,0.392830,single,1,120
train_000602,Train-Target-000602,-8.69555109,57.88547310,2,85,173,1,optical,9.5389,37.3604,8.0,7.2600,72.4486,0.265940,sequential,2,120
train_001656,Train-Target-001656,22.48587078,-105.47331987,3,28,116,1,sar,20.4912,80.5315,-90.0,5.3856,37.3261,0.414344,single,1,120
train_000752,Train-Target-000752,-14.55485224,88.92360990,1,5,89,1,optical,3.2016,11.2563,8.0,5.5656,26.8846,0.434115,single,1,120
