target_id,target_name,target_type,latitude_deg,longitude_deg,priority,release_step,deadline_step,duration,required_mode,required_resolution_m,required_swath_km,min_sun_elevation_deg,energy_cost,original_data_mb,compression_ratio,cooperation_mode,required_observers,max_coordination_gap_steps,observation_duration_seconds,area_width_km,area_height_km,area_orientation_deg,coverage_threshold
train_002815,Train-Target-002815,area,-1.06285101,119.98633742,3,70,183,1,optical,5.5537,42.5469,8.0,7.5213,42.2087,0.379245,auto,0,120,20.0,165.7726,164.2498,99.6331,0.95
train_002269,Train-Target-002269,area,27.08912422,44.20512760,4,95,197,1,optical,7.1700,37.8955,8.0,4.8934,54.9243,0.236609,auto,0,120,20.0,183.4967,274.1199,57.6667,0.95
train_001264,Train-Target-001264,area,37.49932747,13.00790073,10,35,183,1,optical,5.9674,46.1213,8.0,5.6428,72.3095,0.251703,auto,0,120,20.0,129.1327,86.2744,340.7293,0.95
train_002828,Train-Target-002828,area,-34.67721985,-173.23229608,6,55,118,1,optical,8.1774,50.1987,8.0,7.2116,86.8231,0.337005,auto,0,120,20.0,25.5778,47.2434,320.6150,0.95
train_002934,Train-Target-002934,area,5.77817803,81.37022962,5,93,171,1,optical,9.2669,25.1084,8.0,4.6673,31.6243,0.427263,auto,0,120,20.0,60.3432,50.2825,56.7945,0.95
train_002962,Train-Target-002962,point,-30.98393362,116.47310879,7,58,217,1,optical,9.0981,24.7609,8.0,6.4910,86.4030,0.439928,single,1,120,5.0,,,,
train_001080,Train-Target-001080,point,21.00377093,63.15991196,6,98,237,1,optical,5.5123,39.1086,8.0,7.1699,32.5797,0.369124,single,1,120,5.0,,,,
train_001996,Train-Target-001996,area,-70.24181102,-70.71131356,3,145,210,1,optical,4.3414,25.2531,8.0,5.3267,47.8218,0.205578,auto,0,120,20.0,128.8507,118.9613,32.2665,0.95
train_001012,Train-Target-001012,area,37.00913771,137.53189544,8,76,184,1,optical,3.9401,60.7809,8.0,6.0314,66.5555,0.328399,auto,0,120,20.0,148.5261,186.3390,17.3531,0.95
train_002275,Train-Target-002275,point,55.41988624,-135.76218532,7,74,128,1,optical,6.5638,54.8290,8.0,4.9206,40.3440,0.372922,sequential,2,120,5.0,,,,
train_000589,Train-Target-000589,area,68.08498074,95.18747343,10,33,182,1,optical,8.9388,52.3767,8.0,6.7714,71.5231,0.403074,auto,0,120,20.0,247.8116,215.2615,285.2540,0.95
train_001148,Train-Target-001148,area,3.80509097,128.43909635,2,6,73,1,sar,19.9725,103.7851,-90.0,8.2180,42.7912,0.350185,auto,0,120,20.0,151.9282,296.6558,266.1364,0.95
train_000887,Train-Target-000887,point,-50.11528295,-113.17837966,10,114,199,1,optical,8.9151,11.2888,8.0,7.7204,70.7078,0.266917,single,1,120,5.0,,,,
train_002801,Train-Target-002801,area,51.91776461,-140.45103672,8,89,222,1,optical,7.4170,18.3374,8.0,7.5897,47.6081,0.378425,auto,0,120,20.0,190.6524,221.2746,146.4746,0.95
train_001500,Train-Target-001500,area,-13.50278327,2.86982930,1,82,237,1,optical,8.1949,53.6585,8.0,6.0633,38.3857,0.276821,auto,0,120,20.0,238.9571,198.9500,153.3577,0.95
train_001958,Train-Target-001958,area,5.67172218,-7.30911571,2,63,148,1,optical,7.0836,13.6711,8.0,7.0361,80.4137,0.327224,auto,0,120,20.0,69.6997,139.9375,245.0211,0.95
train_001523,Train-Target-001523,area,-22.04215309,67.54005309,5,0,129,1,sar,10.6736,102.3834,-90.0,7.0941,60.4038,0.359768,auto,0,120,20.0,180.3770,256.5887,145.2941,0.95
train_002393,Train-Target-002393,area,5.11529049,-73.10818247,8,153,220,1,sar,20.7891,101.6785,-90.0,6.8722,89.8531,0.395114,auto,0,120,20.0,248.1151,193.1701,39.6351,0.95
train_000195,Train-Target-000195,area,-10.62854755,-85.85868690,5,39,79,1,optical,2.2442,14.6044,8.0,5.5579,71.9621,0.203962,auto,0,120,20.0,288.9498,158.4977,292.2297,0.95
train_000109,Train-Target-000109,area,-64.31213018,-64.82096153,1,1,110,1,optical,8.7039,16.7431,8.0,5.5202,82.8551,0.219137,auto,0,120,20.0,39.3124,37.2880,265.0898,0.95
train_001260,Train-Target-001260,area,-40.12962661,-78.05656385,9,64,107,1,optical,6.2596,50.3658,8.0,6.3728,54.7283,0.419382,auto,0,120,20.0,281.0404,159.3226,179.0422,0.95
train_000201,Train-Target-000201,area,-13.32963973,-37.85141800,3,12,73,1,optical,2.7538,14.2304,8.0,5.0185,65.5681,0.293795,auto,0,120,20.0,104.4698,115.9521,226.3494,0.95
train_002936,Train-Target-002936,area,-14.69666608,54.72631889,4,63,218,1,infrared,19.0675,137.7812,-90.0,7.5058,30.5107,0.198636,auto,0,120,20.0,44.1212,16.9541,321.6869,0.95
train_001180,Train-Target-001180,point,41.46344054,100.70076902,8,76,195,1,optical,2.9751,62.2119,8.0,8.0462,21.9447,0.441148,sequential,2,120,5.0,,,,
train_002786,Train-Target-002786,area,67.67338534,59.70329630,1,49,145,1,optical,6.3647,57.3755,8.0,7.9783,32.7474,0.228826,auto,0,120,20.0,79.4400,134.2151,128.7322,0.95
train_002026,Train-Target-002026,point,-67.23590140,-117.57438494,1,10,109,1,sar,8.0441,98.1533,-90.0,8.3902,80.8895,0.417575,single,1,120,5.0,,,,
train_002928,Train-Target-002928,area,-66.03852109,-121.55750661,1,138,210,1,optical,2.2229,25.9183,8.0,6.5741,39.8332,0.301340,auto,0,120,20.0,170.3337,172.5088,147.1292,0.95
train_002079,Train-Target-002079,area,25.95536113,-137.17576987,1,55,171,1,sar,11.5710,36.8491,-90.0,7.1949,81.2898,0.199629,auto,0,120,20.0,187.2286,297.3493,70.6692,0.95
train_000678,Train-Target-000678,point,65.18388921,-91.24715384,5,42,198,1,optical,6.6457,20.3766,8.0,4.5690,50.3267,0.302205,single,1,120,5.0,,,,
train_002348,Train-Target-002348,area,22.17900646,-155.09634922,4,77,198,1,optical,2.7306,17.6493,8.0,7.9757,74.5196,0.277133,auto,0,120,20.0,211.8815,230.5152,111.4288,0.95
train_002903,Train-Target-002903,area,21.76436655,124.60393718,10,45,114,1,optical,7.5361,20.5813,8.0,6.9537,48.2009,0.415324,auto,0,120,20.0,49.1175,24.5455,328.9083,0.95
train_001543,Train-Target-001543,area,35.11341261,-131.24014701,9,56,180,1,optical,3.3029,32.0185,8.0,7.7907,20.9787,0.246846,auto,0,120,20.0,115.8648,108.0254,56.0972,0.95
train_002259,Train-Target-002259,area,53.03419855,128.61895744,10,22,120,1,sar,16.6198,79.8898,-90.0,6.3758,60.1214,0.325464,auto,0,120,20.0,88.3221,99.6033,289.2896,0.95
train_000212,Train-Target-000212,area,-57.89424791,-93.46815184,9,65,133,1,optical,4.1709,50.6334,8.0,5.4095,58.4795,0.292228,auto,0,120,20.0,19.5635,49.9701,294.4603,0.95
train_000168,Train-Target-000168,area,1.59898244,-128.25767345,1,62,203,1,sar,16.0924,59.2661,-90.0,5.0000,61.0974,0.233849,auto,0,120,20.0,134.0499,54.0849,242.9927,0.95
train_000855,Train-Target-000855,area,42.13365573,-151.70148744,4,66,147,1,optical,7.4003,10.5324,8.0,5.3871,47.9648,0.346158,auto,0,120,20.0,42.6419,34.5188,225.9057,0.95
train_000317,Train-Target-000317,point,62.61945018,137.06126466,9,107,197,1,optical,7.2225,34.4438,8.0,5.5770,32.8616,0.284241,single,1,120,5.0,,,,
train_002634,Train-Target-002634,point,-25.60163612,-11.79925221,9,50,173,1,optical,7.1486,43.6659,8.0,4.5734,70.0932,0.307869,sequential,2,120,5.0,,,,
train_002193,Train-Target-002193,point,-1.45105202,-142.73481082,8,24,133,1,optical,6.2245,61.9199,8.0,5.8187,46.1663,0.211058,single,1,120,5.0,,,,
train_002665,Train-Target-002665,point,-64.45101336,71.39086719,9,122,172,1,optical,3.5466,42.2009,8.0,7.3218,53.0815,0.380209,single,1,120,5.0,,,,
train_002873,Train-Target-002873,point,-59.72186404,-79.68732232,9,145,236,1,optical,7.3675,26.9693,8.0,8.3466,54.0272,0.188141,sequential,2,120,5.0,,,,
train_002018,Train-Target-002018,area,-40.64428924,-27.16186882,10,25,177,1,sar,11.4204,91.4968,-90.0,6.1018,85.8382,0.375193,auto,0,120,20.0,17.4042,29.1206,10.7142,0.95
train_000365,Train-Target-000365,area,-32.18897483,-2.64183861,10,21,134,1,optical,5.7732,38.1875,8.0,7.9015,85.5731,0.387312,auto,0,120,20.0,25.5080,39.8880,86.4652,0.95
train_002245,Train-Target-002245,area,-8.32340898,-178.13364888,8,26,166,1,infrared,36.0396,138.0328,-90.0,5.6076,75.9572,0.346096,auto,0,120,20.0,13.4898,31.8947,102.4636,0.95
train_001619,Train-Target-001619,area,24.57594911,50.11426413,10,21,156,1,optical,6.4508,55.3081,8.0,7.2328,74.6195,0.364247,auto,0,120,20.0,37.0240,28.9062,303.5602,0.95
train_001835,Train-Target-001835,area,5.18764008,-46.50321859,10,80,186,1,sar,8.9554,105.9429,-90.0,6.6736,72.2737,0.375536,auto,0,120,20.0,119.7105,105.1155,284.4494,0.95
train_002949,Train-Target-002949,point,-27.51288632,-89.45713551,2,50,124,1,optical,8.1289,14.5060,8.0,7.5982,55.2958,0.416185,simultaneous,2,120,5.0,,,,
train_001679,Train-Target-001679,area,6.35065567,-161.86792021,4,129,239,1,sar,11.2308,39.5704,-90.0,6.4545,26.7933,0.271719,auto,0,120,20.0,278.3797,155.8054,60.7349,0.95
train_000734,Train-Target-000734,point,-31.35533994,46.83334205,5,17,165,1,optical,3.1568,19.5100,8.0,6.0391,53.2157,0.427954,sequential,2,120,5.0,,,,
train_000638,Train-Target-000638,area,-43.59457068,-22.35864536,6,15,168,1,optical,8.0853,61.9516,8.0,8.0916,36.1498,0.245923,auto,0,120,20.0,167.0179,255.5371,288.2933,0.95
train_002465,Train-Target-002465,area,-7.59649120,-49.94538993,9,123,228,1,optical,3.8310,28.9214,8.0,6.0952,36.7844,0.369547,auto,0,120,20.0,19.9949,49.5638,121.5517,0.95
train_000680,Train-Target-000680,area,-5.66834610,-22.41848811,9,28,93,1,optical,9.7909,18.7492,8.0,4.9477,85.4974,0.407112,auto,0,120,20.0,34.6503,29.4381,267.4094,0.95
train_002895,Train-Target-002895,area,-25.89200788,36.97918331,6,8,122,1,optical,6.5783,22.9937,8.0,7.6127,43.7453,0.398194,auto,0,120,20.0,69.9332,104.4352,104.4970,0.95
train_002621,Train-Target-002621,area,48.08845929,62.73518080,8,75,177,1,optical,2.0368,49.0777,8.0,6.6755,89.5533,0.259405,auto,0,120,20.0,27.8836,28.1078,5.4580,0.95
train_002396,Train-Target-002396,area,-22.45465338,174.19261883,6,53,122,1,optical,8.7742,59.1904,8.0,6.0919,64.0147,0.358376,auto,0,120,20.0,25.8450,45.7646,198.9619,0.95
train_002804,Train-Target-002804,area,-20.83254516,6.75158686,2,56,180,1,sar,12.6824,96.5562,-90.0,5.1980,33.9394,0.222781,auto,0,120,20.0,259.6036,237.8168,167.4971,0.95
train_002584,Train-Target-002584,area,-28.98063823,-22.75641340,3,121,214,1,sar,20.6860,68.3850,-90.0,6.3569,24.4827,0.325791,auto,0,120,20.0,18.8351,32.6548,112.4948,0.95
train_000400,Train-Target-000400,area,49.37788226,76.31904708,8,171,212,1,optical,2.7130,17.6783,8.0,7.6864,61.5632,0.387997,auto,0,120,20.0,33.1365,37.6569,195.5718,0.95
train_001718,Train-Target-001718,area,-15.65067869,109.14501139,9,109,228,1,optical,9.6450,57.7055,8.0,7.2343,31.0957,0.330493,auto,0,120,20.0,247.0280,193.8805,146.0116,0.95
train_003008,Train-Target-003008,area,-16.89313551,126.85681295,3,19,78,1,sar,10.8496,108.9943,-90.0,7.2729,67.5358,0.445684,auto,0,120,20.0,148.0294,141.9186,155.5076,0.95
train_002853,Train-Target-002853,point,-2.56343641,157.01838504,1,68,213,1,sar,8.0244,52.2980,-90.0,4.6687,20.4786,0.248961,single,1,120,5.0,,,,
train_001719,Train-Target-001719,area,-14.47369416,-143.86384053,1,16,162,1,optical,9.9988,63.2176,8.0,6.4981,75.9247,0.280374,auto,0,120,20.0,292.0892,210.8482,131.6587,0.95
train_002658,Train-Target-002658,area,-28.00768699,134.81327612,2,83,199,1,sar,10.3915,107.6805,-90.0,5.7387,28.9725,0.191923,auto,0,120,20.0,283.3550,247.4153,146.9516,0.95
train_001395,Train-Target-001395,point,44.33777681,129.07947384,3,8,161,1,sar,11.1036,25.7130,-90.0,6.7305,23.6580,0.314263,single,1,120,5.0,,,,
train_001620,Train-Target-001620,area,-8.74046225,-157.06202710,1,50,198,1,optical,7.5764,37.2422,8.0,6.8942,72.3584,0.372588,auto,0,120,20.0,215.5108,232.1522,115.1420,0.95
train_000155,Train-Target-000155,area,-5.57688984,48.87469831,7,113,237,1,optical,6.6979,61.2799,8.0,7.1830,21.8718,0.315878,auto,0,120,20.0,73.7223,94.9251,227.9550,0.95
train_000657,Train-Target-000657,point,22.84896542,75.16279225,1,51,159,1,optical,7.0509,36.3380,8.0,5.8600,24.5343,0.261454,single,1,120,5.0,,,,
train_000397,Train-Target-000397,area,7.30685798,49.80788529,8,2,113,1,optical,7.8645,45.4047,8.0,6.2026,26.5057,0.407790,auto,0,120,20.0,25.7848,33.8934,152.0594,0.95
train_000633,Train-Target-000633,area,-1.14211730,-27.90001364,8,114,176,1,optical,2.2582,55.8532,8.0,6.1194,60.5442,0.351849,auto,0,120,20.0,197.0620,180.5978,281.5756,0.95
train_001828,Train-Target-001828,area,67.97207871,-127.72269202,4,82,131,1,optical,3.1768,18.5092,8.0,7.4841,57.3708,0.389038,auto,0,120,20.0,50.2821,78.7862,132.4841,0.95
train_003072,Train-Target-003072,area,46.21740881,159.60766839,3,100,198,1,infrared,22.1394,75.1749,-90.0,5.5109,41.4639,0.353537,auto,0,120,20.0,189.4201,263.4322,110.8709,0.95
train_001509,Train-Target-001509,area,44.36264467,-119.76768532,10,64,164,1,optical,9.3590,60.0635,8.0,7.4005,52.9004,0.200779,auto,0,120,20.0,293.4977,254.2158,12.0861,0.95
train_002453,Train-Target-002453,area,41.22465391,53.40980744,7,69,222,1,infrared,38.5169,128.5470,-90.0,4.8948,55.9243,0.377937,auto,0,120,20.0,295.9580,188.6562,1.7023,0.95
train_000538,Train-Target-000538,point,40.05769001,28.69360677,5,27,97,1,optical,5.8246,54.7219,8.0,6.2326,55.5356,0.267653,simultaneous,2,120,5.0,,,,
train_001934,Train-Target-001934,point,22.21789857,80.08088140,8,92,180,1,optical,6.1388,38.6277,8.0,5.6294,71.8552,0.186389,single,1,120,5.0,,,,
train_001222,Train-Target-001222,area,-40.99747785,-123.31119345,1,36,98,1,infrared,38.3716,107.9484,-90.0,6.0817,42.5892,0.449120,auto,0,120,20.0,12.9226,22.7285,292.3770,0.95
train_000246,Train-Target-000246,point,6.21790748,-115.08545123,1,68,151,1,optical,8.0435,59.5100,8.0,7.0531,21.6203,0.231127,single,1,120,5.0,,,,
train_001213,Train-Target-001213,area,-61.69716098,85.54949928,5,61,123,1,optical,7.4072,27.0492,8.0,6.4781,56.8111,0.441095,auto,0,120,20.0,16.4680,37.5349,159.8468,0.95
train_001448,Train-Target-001448,area,-31.00059322,-89.98471731,4,7,161,1,sar,15.2307,46.8433,-90.0,6.4329,86.2544,0.230910,auto,0,120,20.0,280.6564,281.4009,36.4348,0.95
train_002442,Train-Target-002442,area,33.36701954,-161.89420280,5,72,154,1,sar,10.7746,93.9322,-90.0,5.2912,24.9886,0.334372,auto,0,120,20.0,35.9643,41.3863,205.3036,0.95
train_002730,Train-Target-002730,area,75.57620865,-22.41428157,3,48,93,1,sar,11.9416,96.8792,-90.0,6.6631,62.2887,0.259968,auto,0,120,20.0,170.5545,223.0603,38.9642,0.95
train_002110,Train-Target-002110,point,25.66116821,1.86725809,7,6,154,1,optical,6.9127,25.8355,8.0,5.6971,32.1133,0.303897,single,1,120,5.0,,,,
train_000851,Train-Target-000851,point,34.05718388,33.40108107,7,3,120,1,infrared,33.7764,142.8260,-90.0,4.8533,32.6114,0.238837,single,1,120,5.0,,,,
train_000431,Train-Target-000431,area,38.09263044,-21.21441152,9,17,174,1,optical,9.6346,50.3171,8.0,6.9647,87.7457,0.247367,auto,0,120,20.0,48.6168,12.3832,357.6427,0.95
train_001414,Train-Target-001414,area,12.90410636,111.17791853,2,48,188,1,optical,9.1069,33.7709,8.0,7.9605,78.7908,0.360184,auto,0,120,20.0,238.4910,214.2978,312.1895,0.95
train_001458,Train-Target-001458,area,43.27931964,9.88627451,10,121,222,1,sar,12.0811,51.1800,-90.0,6.8596,21.3171,0.252409,auto,0,120,20.0,44.4091,47.1580,102.8363,0.95
train_002362,Train-Target-002362,point,-27.97846357,87.53355175,7,54,196,1,optical,5.6541,27.7541,8.0,7.3009,85.3662,0.261718,single,1,120,5.0,,,,
train_000687,Train-Target-000687,point,43.06826712,46.41773236,3,17,98,1,sar,20.1619,101.5656,-90.0,5.4235,31.2262,0.424916,single,1,120,5.0,,,,
train_001382,Train-Target-001382,area,-32.14956151,-107.11266912,3,8,70,1,sar,9.1041,48.2476,-90.0,7.6030,33.2802,0.210946,auto,0,120,20.0,216.6830,232.4559,75.4619,0.95
train_001468,Train-Target-001468,area,-61.87543746,-20.87462382,4,80,183,1,optical,9.0835,50.9171,8.0,5.2623,83.7584,0.272812,auto,0,120,20.0,247.1389,241.0232,71.9336,0.95
train_000363,Train-Target-000363,area,14.09597400,20.63293063,5,128,195,1,optical,7.0333,50.4055,8.0,5.9855,48.4226,0.374489,auto,0,120,20.0,24.9370,28.4056,346.8097,0.95
train_002700,Train-Target-002700,area,-32.17040884,84.55822252,7,105,228,1,optical,2.0971,17.8318,8.0,4.6970,26.9955,0.190802,auto,0,120,20.0,65.5222,129.5507,14.4504,0.95
train_000096,Train-Target-000096,point,-79.84836847,83.11075735,4,1,96,1,sar,16.0280,74.1649,-90.0,6.6196,75.4029,0.422837,sequential,2,120,5.0,,,,
train_002494,Train-Target-002494,area,-27.23124472,112.21431783,6,53,118,1,optical,4.5492,58.9467,8.0,7.4998,61.9633,0.287820,auto,0,120,20.0,92.5024,68.7943,275.4635,0.95
train_001302,Train-Target-001302,point,-73.09367855,86.29074240,5,122,213,1,infrared,18.8305,75.9052,-90.0,8.0608,59.8210,0.310642,single,1,120,5.0,,,,
train_002215,Train-Target-002215,point,-11.40318846,-124.07272913,2,66,223,1,sar,13.9486,73.2605,-90.0,8.2807,54.6680,0.363530,single,1,120,5.0,,,,
train_001612,Train-Target-001612,area,21.73416851,72.51514183,4,180,234,1,infrared,34.2062,47.1387,-90.0,5.5904,73.2963,0.408023,auto,0,120,20.0,65.0989,83.7655,118.0612,0.95
train_002367,Train-Target-002367,area,-34.53032286,-155.39081059,4,26,142,1,sar,20.8912,42.7592,-90.0,5.5366,71.2093,0.190648,auto,0,120,20.0,150.9396,271.5294,100.9162,0.95
train_002681,Train-Target-002681,point,22.43731934,177.40187020,1,114,229,1,sar,10.9650,99.9148,-90.0,5.5401,25.5265,0.316056,single,1,120,5.0,,,,
train_000704,Train-Target-000704,area,-12.90359817,-162.39033778,8,26,148,1,optical,4.4418,11.0431,8.0,6.9963,23.2455,0.413038,auto,0,120,20.0,87.1671,133.0407,296.6492,0.95
train_001623,Train-Target-001623,area,-47.29250411,161.86658788,1,10,131,1,optical,2.4132,33.3741,8.0,4.7086,60.3630,0.213336,auto,0,120,20.0,32.3816,27.5403,318.4956,0.95
train_000480,Train-Target-000480,area,-16.89564155,-49.78043817,9,158,217,1,sar,17.5977,38.8076,-90.0,4.7884,42.9792,0.388335,auto,0,120,20.0,138.8155,114.6889,134.9891,0.95
train_000635,Train-Target-000635,area,55.63764405,68.57547059,8,43,162,1,sar,18.6592,63.9683,-90.0,7.1924,22.8657,0.236938,auto,0,120,20.0,14.1059,31.1310,329.2799,0.95
train_003018,Train-Target-003018,area,-73.95856546,21.00898447,6,82,214,1,sar,21.9015,77.6572,-90.0,5.3581,81.9751,0.181836,auto,0,120,20.0,15.6896,25.1684,110.4628,0.95
train_001104,Train-Target-001104,area,41.04696214,103.06141064,6,23,90,1,optical,4.9086,49.2852,8.0,4.8987,64.8044,0.341607,auto,0,120,20.0,169.1969,258.6773,207.8338,0.95
train_001943,Train-Target-001943,area,75.99313352,21.83724406,4,32,87,1,optical,8.0952,28.4225,8.0,5.2584,44.9781,0.206643,auto,0,120,20.0,69.3045,92.6432,216.0269,0.95
train_001109,Train-Target-001109,area,-23.00685119,-50.98656366,7,35,95,1,optical,9.7026,56.2809,8.0,4.8220,45.9811,0.362554,auto,0,120,20.0,204.0921,270.2548,42.7698,0.95
train_000944,Train-Target-000944,point,-30.97232358,151.47628670,3,88,236,1,infrared,35.9453,106.2164,-90.0,8.2402,30.5016,0.372158,sequential,2,120,5.0,,,,
train_000840,Train-Target-000840,area,-73.95961379,-113.71860723,2,31,101,1,sar,21.7996,81.9364,-90.0,5.5879,78.7092,0.376076,auto,0,120,20.0,55.9624,50.3869,348.1792,0.95
train_002824,Train-Target-002824,area,-4.47024609,125.04494784,3,8,155,1,optical,5.0969,58.3882,8.0,8.3319,24.8459,0.260196,auto,0,120,20.0,278.7975,249.2560,311.5867,0.95
train_001374,Train-Target-001374,area,-31.72387310,45.20086411,6,62,167,1,optical,6.5564,36.2344,8.0,8.2572,57.0696,0.377476,auto,0,120,20.0,158.7840,192.0278,155.4337,0.95
train_000545,Train-Target-000545,area,-59.23307319,151.23938766,1,151,210,1,optical,5.1724,32.9513,8.0,8.1465,52.6838,0.342464,auto,0,120,20.0,271.0924,190.0809,198.6411,0.95
train_001398,Train-Target-001398,point,1.66913775,60.64941414,6,31,167,1,optical,6.5364,13.4902,8.0,5.8135,81.5941,0.203008,sequential,2,120,5.0,,,,
train_002310,Train-Target-002310,area,26.38922613,89.95940766,8,23,118,1,optical,8.3062,63.3744,8.0,5.3685,24.3087,0.375841,auto,0,120,20.0,22.5434,44.8500,79.7259,0.95
train_002015,Train-Target-002015,area,-11.85464534,37.31976800,7,59,214,1,optical,5.7825,22.2289,8.0,5.4644,31.2953,0.268175,auto,0,120,20.0,108.0723,132.4145,100.6781,0.95
train_001403,Train-Target-001403,area,-10.00713091,24.19915680,3,136,217,1,optical,8.2440,20.1316,8.0,5.2368,30.1430,0.447471,auto,0,120,20.0,234.7884,287.9254,241.5740,0.95
train_002170,Train-Target-002170,point,17.26802287,1.17700022,4,76,162,1,optical,3.5615,47.9282,8.0,4.5451,60.9365,0.190815,single,1,120,5.0,,,,
train_002900,Train-Target-002900,area,-14.19846917,-11.15176971,3,65,205,1,optical,4.2142,28.1276,8.0,5.6167,61.1621,0.279301,auto,0,120,20.0,64.0694,67.3173,212.1757,0.95
train_002777,Train-Target-002777,area,39.50140179,124.46211994,4,127,180,1,optical,4.4048,62.5352,8.0,7.2177,59.5837,0.233913,auto,0,120,20.0,23.5569,28.7086,355.4284,0.95
train_001344,Train-Target-001344,point,47.71830418,45.96443474,7,125,165,1,sar,10.9069,55.6524,-90.0,6.1282,23.1780,0.206420,sequential,2,120,5.0,,,,
train_001528,Train-Target-001528,area,41.87315478,-157.25924799,8,53,174,1,sar,15.9871,75.5224,-90.0,6.9592,58.3455,0.293272,auto,0,120,20.0,29.2457,30.0372,206.6651,0.95
train_001534,Train-Target-001534,area,-12.15412002,72.32063569,3,56,131,1,optical,3.9292,50.5188,8.0,7.7337,25.8375,0.390971,auto,0,120,20.0,129.4132,94.7611,152.5410,0.95
train_001126,Train-Target-001126,area,-16.86289422,47.18383636,10,17,156,1,optical,6.7696,57.0600,8.0,5.0789,56.3314,0.348216,auto,0,120,20.0,14.6111,26.4080,48.3218,0.95
train_001976,Train-Target-001976,area,21.90472059,172.11095522,7,32,153,1,optical,5.5068,31.0520,8.0,6.7464,67.2148,0.205707,auto,0,120,20.0,193.5484,167.7967,156.1072,0.95
train_002670,Train-Target-002670,area,-6.26416456,-70.48007515,1,170,223,1,optical,3.6983,29.2122,8.0,6.9899,72.8310,0.348020,auto,0,120,20.0,121.0238,70.0071,145.0164,0.95
train_000088,Train-Target-000088,area,55.14337235,51.25248960,5,123,205,1,sar,18.2244,94.2722,-90.0,4.6766,80.7997,0.189102,auto,0,120,20.0,270.4273,283.7371,81.0169,0.95
train_001924,Train-Target-001924,area,43.11967417,-49.18042116,3,27,178,1,optical,2.0114,44.2228,8.0,5.0146,88.8466,0.317874,auto,0,120,20.0,119.4737,84.7729,75.1599,0.95
train_002460,Train-Target-002460,area,44.69595312,-170.24810683,9,43,118,1,sar,13.6000,60.0169,-90.0,6.9862,59.2101,0.337695,auto,0,120,20.0,33.4388,20.9103,347.4481,0.95
